Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
"MGT","4000","1","Mgt of Organizational Beh","80%","18%","0%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Cole Michael A",""
"MGT","4000","2","Mgt of Organizational Beh","73%","25%","0%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Cole Michael A",""
"MGT","4000","3","Mgt of Organizational Beh","23%","40%","28%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Zagenczyk Thomas",""
"MGT","4000","4","Mgt of Organizational Beh","46%","41%","11%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Krivacek Sara Joy",""
"MGT","4020","1","Ops Pln and Ctl","7%","27%","27%","7%","17%","0%","0%","13%","3%","0%","0%","0%","Leffakis Zachary",""
"MGT","4080","1","Lean Operations","6%","35%","41%","6%","12%","0%","0%","0%","0%","0%","0%","0%","Leffakis Zachary",""
"MGT","4110","1","Project Management","33%","50%","13%","0%","0%","0%","0%","0%","4%","0%","0%","0%","Purvis Russell L.",""
"MGT","4120","1","Supplier Management","48%","45%","3%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Colak Ahmet",""
"MGT","4150","2","Business Strategy","23%","40%","38%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Liddle James W",""
"MGT","4150","3","Business Strategy","9%","64%","24%","2%","0%","0%","0%","0%","0%","0%","0%","0%","Liddle James W",""
"MGT","4150","4","Business Strategy","11%","60%","27%","0%","0%","0%","0%","2%","0%","0%","0%","0%","Liddle James W",""
"MGT","4150","6","Business Strategy","24%","60%","13%","2%","0%","0%","0%","0%","0%","0%","0%","0%","Ingram Amy Elizabeth",""
"MGT","4150","7","Business Strategy","56%","37%","6%","0%","1%","0%","0%","0%","0%","0%","0%","0%","Hersel Matt Calvin",""
"MGT","4150","8","Business Strategy","20%","66%","14%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ingram Amy Elizabeth",""
"MGT","4150","9","Business Strategy","55%","26%","19%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Bonney Paul Robert",""
"MGT","4160","1","Special Topics Hr","58%","34%","5%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Scott Kristin L",""
"MGT","4230","1","Intern Bus Mgt","17%","6%","56%","6%","6%","0%","0%","8%","0%","0%","0%","0%","Stewart Wayne H",""
"MGT","4230","2","Intern Bus Mgt","31%","14%","47%","2%","4%","0%","0%","2%","0%","0%","0%","0%","Stewart Wayne H",""
"MGT","4230","4","Intern Bus Mgt","13%","36%","47%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Simsek Monica",""
"MGT","4230","5","Intern Bus Mgt","9%","47%","45%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Simsek Monica",""
"MGT","4240","1","Global Supply Chain Mana","79%","21%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Colak Ahmet",""
"MGT","4270","2","Managing Improvement","18%","53%","24%","6%","0%","0%","0%","0%","0%","0%","0%","0%","Fredendall Lawrence",""
"MGT","4310","1","Emp Rights & Resp","38%","54%","5%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Spooner Leonard",""
"MGT","4350","1","Pers Interviewing","37%","49%","12%","0%","2%","0%","0%","0%","0%","0%","0%","0%","Roth Philip L",""
"MGT","4500","3","Desc & Pred Business Anal","55%","9%","27%","0%","9%","0%","0%","0%","0%","0%","0%","0%","Ke Zhihong",""
"MGT","4520","1","Business Analysis","27%","55%","9%","0%","9%","0%","0%","0%","0%","0%","0%","0%","Purvis Russell L.",""
"MGT","4540","1","Business Analytics Progra","44%","22%","22%","3%","0%","0%","0%","8%","0%","0%","0%","0%","Kim Hongki",""
"MGT","4560","1","Business Data Managemen","57%","37%","3%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Li He",""
"MGT","4970","5","CI- Deloitte Consulting","79%","5%","0%","0%","0%","0%","0%","16%","0%","0%","0%","0%","Toole Ryan A",""
"MGT","8690","1","Project Mgt","39%","61%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Purvis Russell L.",""
"MICR","2050","1","Introductory Micro","50%","41%","8%","0%","1%","0%","0%","0%","0%","0%","0%","0%","Abercrombie John G",""
"MICR","3050","1","General Microbiology","82%","10%","4%","1%","1%","0%","0%","2%","0%","0%","0%","0%","Tzeng Tzuen-Rong",""
"MICR","3050","2","General Microbiology","46%","32%","14%","6%","1%","0%","0%","2%","0%","0%","0%","0%","Rudolph Krista",""
"MICR","3050","3","General Microbiology","54%","31%","12%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Rudolph Krista",""
"MICR","4010","1","Microbial Diversity & Ecolo","70%","21%","7%","2%","0%","0%","0%","0%","0%","0%","0%","0%","Whitehead Kristi",""
"MICR","4010","2","Micro Diversity/Ecol (HON","92%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Whitehead Kristi","H"
"MICR","4050","1","Adv Microbial Ecol of Hum","67%","21%","6%","4%","1%","0%","0%","1%","0%","0%","0%","0%","Whitehead Kristi",""
"MICR","4140","1","Basic Immunology","83%","15%","0%","0%","0%","0%","0%","1%","1%","0%","0%","0%","Rice Charles D",""
"MICR","4150","1","Microbial Genetics","19%","49%","21%","9%","2%","0%","0%","0%","0%","0%","0%","0%","Cao Min",""
"MICR","4160","1","Intro Virology","47%","36%","12%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Qanungo Kaustubha",""
"MICR","4510","1","Advanced Microbiology II","28%","67%","0%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Kurtz Harry D.",""
"MICR","4510","2","Advanced Microbiology II","21%","58%","21%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kurtz Harry D.",""
"MICR","4510","3","Advanced Microbiology II","15%","38%","38%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Kurtz Harry D.",""
"MICR","6050","1","Adv Microbial Ecol of Hum","60%","40%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Whitehead Kristi",""
"MICR","6140","1","Basic Immunology","67%","33%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Rice Charles D",""
"MICR","8040","1","Sel Top: MICR Core","89%","11%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Campbell Barbara J",""
"MICR","8070","1","Micro Journal Club","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Campbell Barbara J",""
"MKT","3010","1","Principles of Marketing","21%","31%","31%","11%","3%","0%","0%","2%","0%","0%","0%","0%","Fine Amanda Cooper",""
"MKT","3010","2","Principles of Marketing","23%","35%","27%","9%","4%","0%","0%","2%","1%","0%","0%","0%","Fine Amanda Cooper",""
"MKT","3010","3","Principles of Marketing","30%","33%","23%","8%","3%","0%","0%","3%","0%","0%","0%","0%","Fine Amanda Cooper",""
"MKT","3010","4","Principles of Marketing","57%","29%","7%","1%","1%","0%","0%","5%","0%","0%","0%","0%","Gaubert James G",""
"MKT","3010","5","Principles of Marketing","49%","30%","12%","1%","4%","0%","0%","3%","1%","0%","0%","0%","Gaubert James G",""
"MKT","3010","7","Principles of Marketing","49%","37%","7%","1%","2%","0%","0%","3%","0%","0%","0%","0%","Forcum Lura E",""
"MKT","3020","1","Consumer Behavior","80%","12%","4%","2%","2%","0%","0%","0%","0%","0%","0%","0%","Ho Cony Ming Shen",""
"MKT","3020","2","Consumer Behavior","86%","10%","2%","0%","2%","0%","0%","0%","0%","0%","0%","0%","Ho Cony Ming Shen",""
"MKT","3020","3","Consumer Behavior","92%","5%","1%","0%","1%","0%","0%","0%","0%","0%","0%","0%","Ho Cony Ming Shen",""
"MKT","3020","5","Consumer Behavior","58%","28%","8%","6%","0%","0%","0%","0%","0%","0%","0%","0%","Thyroff Anastasia",""
"MKT","3020","6","Consumer Behavior","63%","24%","8%","6%","0%","0%","0%","0%","0%","0%","0%","0%","Thyroff Anastasia",""
"MKT","3210","1","Sports Marketing","96%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Bennett Delancy H S",""
"MKT","3220","1","Social Media Marketing","74%","15%","4%","4%","2%","0%","0%","2%","0%","0%","0%","0%","Fitzwater Robert",""
"MKT","3310","1","Marketing Metrics & Analy","72%","22%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Aragon Oriana Rachel",""
"MKT","3310","2","Marketing Metrics & Analy","63%","20%","14%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Aragon Oriana Rachel",""
"MKT","3310","3","Marketing Metrics & Analy","69%","29%","0%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Wang Xianyong",""
"MKT","3310","4","Marketing Metrics & Analy","59%","35%","3%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Wang Xianyong",""
"MKT","4200","2","Professional Selling","79%","15%","3%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Moore Jesse N",""
"MKT","4200","5","Professional Selling","86%","10%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","McElveen Carter",""
"MKT","4200","6","Professional Selling","64%","21%","3%","0%","6%","0%","0%","6%","0%","0%","0%","0%","Moore Jesse N",""
"MKT","4200","7","Professional Selling","75%","21%","0%","0%","0%","0%","0%","4%","0%","0%","0%","0%","McElveen Carter",""
"MKT","4220","1","Applied Selling","45%","55%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mullins Ryan R",""
"MKT","4230","2","Promotional Strategy","78%","18%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Cauley Michele",""
"MKT","4230","3","Promotional Strategy","50%","43%","4%","2%","2%","0%","0%","0%","0%","0%","0%","0%","Cauley Michele",""
"MKT","4230","4","Promotional Strategy","69%","23%","5%","2%","2%","0%","0%","0%","0%","0%","0%","0%","Cauley Michele",""
"MKT","4240","1","Sales Management","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mullins Ryan R",""
"MKT","4260","1","Business-to-Business","44%","46%","8%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Gaubert James G",""
"MKT","4270","1","International Marketing","53%","38%","5%","5%","0%","0%","0%","0%","0%","0%","0%","0%","Wang Xianyong",""
"MKT","4270","2","International Marketing","52%","36%","12%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Wang Xianyong",""
"MKT","4270","3","International Marketing","75%","23%","0%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Poehlman Thomas A",""
"MKT","4270","4","International Marketing","60%","33%","5%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Poehlman Thomas A",""
"MKT","4270","5","International Marketing","37%","51%","9%","1%","0%","0%","0%","1%","0%","0%","0%","0%","Wang Xianyong",""
"MKT","4280","1","Services Marketing","53%","33%","10%","2%","2%","0%","0%","0%","0%","0%","0%","0%","Scheinbaum",""
"MKT","4280","2","Services Marketing","38%","45%","15%","3%","0%","0%","0%","0%","0%","0%","0%","0%","Scheinbaum",""
"MKT","4310","1","Marketing Research","60%","34%","0%","3%","3%","0%","0%","0%","0%","0%","0%","0%","Giebelhausen",""
"MKT","4310","2","Marketing Research","74%","23%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Giebelhausen",""
"MKT","4310","3","Marketing Research","33%","52%","15%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Weathers Peter D",""
"MKT","4310","5","Marketing Research","91%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Swain Scott Darren",""
"MKT","4430","1","Advertising Strategy","92%","6%","2%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Swain Scott Darren",""
"MKT","4500","1","Strategic Mktg Mgt","62%","38%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Tower Annette Popp",""
"MKT","4500","2","Strategic Mktg Mgt","40%","48%","8%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Tower Annette Popp",""
"MKT","4500","3","Strategic Mktg Mgt","20%","48%","32%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Raymond Mary Anne",""
"MKT","4500","4","Strategic Mktg Mgt","62%","35%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Cauley Michele",""
"ML","1010","1","Leadership Fundamentals I","88%","6%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Velez Joseph David",""
"ML","1010","2","Leadership Fundamentals I","94%","0%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Velez Joseph David",""
"ML","1010","3","Leadership Fundamentals I","94%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Velez Joseph David",""
"ML","2010","1","Leadership Development I","88%","6%","0%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Gibson Michael Scott",""
"ML","2010","2","Leadership Development I","94%","0%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Gibson Michael Scott",""
"ML","2010","3","Leadership Development I","94%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Gibson Michael Scott",""
"ML","3010","2","Advanced Leadership I","95%","0%","0%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Merhar Justin Robert",""
"MSE","2100","1","Intro to Materials Science","46%","39%","7%","2%","4%","0%","0%","2%","0%","0%","0%","0%","Weirich Kimberly L",""
"MSE","2100","2","Intro to Materials Science","30%","40%","15%","4%","6%","0%","0%","6%","0%","0%","0%","0%","He Kai",""
"MSE","2100","3","Intro to Materials Science","95%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ballato John M",""
"MSE","2100","4","Intro to Materials Science","39%","45%","12%","2%","1%","0%","0%","1%","0%","0%","0%","0%","Johnson Mark Alan",""
"MSE","2100","6","Intro to Materials Science","71%","20%","5%","1%","1%","0%","0%","1%","0%","0%","0%","0%","Kuksenok Olga",""
"MSE","3010","1","Materials Synthesis & Fabr","90%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Pani Rakhee",""
"MSE","3010","3","Materials Synthesis & Fabr","71%","14%","14%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Pani Rakhee",""
"MSE","3260","2","Thermodynamics of Mater","22%","41%","19%","6%","6%","0%","0%","3%","3%","0%","0%","0%","Peng Fei",""
"MSE","3450","1","Practice of Materials Engr","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Urban Marek W",""
"MSE","3910","1","Research Fundamentals","68%","5%","11%","5%","0%","0%","0%","5%","5%","0%","0%","0%","Schiller Ulf Daniel",""
"MSE","4130","1","Noncrystalline Materials","60%","40%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Tang Ming",""
"MSE","4150","1","Polymer Science & Engine","85%","10%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mefford Olin T",""
"MSE","4150","2","Polymer Science & Engine","73%","13%","8%","0%","1%","0%","0%","5%","0%","0%","0%","0%","Pani Rakhee",""
"MSE","4320","1","Manufacturing Proc & Syst","82%","14%","0%","0%","5%","0%","0%","0%","0%","0%","0%","0%","Sanders John P",""
"MSE","8000","1","Seminar in Materials Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","He Kai",""
"MSE","8100","1","Fundamentals of Materials","64%","32%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Bordia Rajendra",""
"MSE","8190","1","Inorgan Mater Characteriz","82%","18%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Jacobsohn Luiz",""
"MSE","8260","1","Phase Equil Mat Sys","15%","69%","15%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Foulger Stephen H.",""
"MSE","8270","1","Kin of Phase Tran","50%","27%","23%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kornev Konstantin",""
"MSE","8510","1","Polymer Science I","71%","21%","0%","0%","0%","0%","0%","7%","0%","0%","0%","0%","Urban Marek W",""
"MSE","9910","19","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Tong Jianhua",""
"MSE","9910","20","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Urban Marek W",""
"MTSA","8420","1","Road Safety Culture","93%","0%","0%","0%","0%","0%","0%","7%","0%","0%","0%","0%","Alexander Kim E",""
"MUSC","1420","1","Music Theory I","70%","20%","5%","5%","0%","0%","0%","0%","0%","0%","0%","0%","Li-Bleuel Linda L",""
"MUSC","1430","1","Aural Skills I","80%","15%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Li-Bleuel Linda L",""
"MUSC","1510","2","Applied Music for Non Maj","58%","17%","0%","8%","0%","0%","0%","17%","0%","0%","0%","0%","Doyel Jonathan",""
"MUSC","2100","2","Music in the Western Worl","71%","23%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Jacobus Rhea Beth",""
"MUSC","2100","5","Music in the Western Worl","95%","3%","0%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Hurlburt Timothy Ray",""
"MUSC","2100","6","Music in the Western Worl","94%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Conley David A.",""
"MUSC","2100","7","Music in the Western Worl","74%","23%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Jacobus Rhea Beth",""
"MUSC","2100","8","Music in the Western Worl","60%","30%","3%","3%","0%","0%","0%","3%","0%","0%","0%","0%","Jacobus Rhea Beth",""
"MUSC","2100","11","Music in the Western Worl","84%","3%","6%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Warlick Leslie Taylor",""
"MUSC","2100","12","Music in the Western Worl","84%","16%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kibler Lea F",""
"MUSC","2100","13","Music in the Western Worl","93%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Conley David A.",""
"MUSC","3120","1","History of Jazz","52%","32%","16%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Goodstein Richard E",""
"MUSC","3140","1","World Music","88%","9%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Buyer Paul L",""
"MUSC","3180","1","Hist of Audio Tech","67%","22%","6%","6%","0%","0%","0%","0%","0%","0%","0%","0%","Whisler Bruce Allen",""
"MUSC","3610","1","Marching Band","99%","0%","0%","0%","1%","0%","0%","1%","0%","0%","0%","0%","Spede Mark J",""
"MUSC","3620","1","Symphonic Band","93%","0%","0%","0%","0%","0%","0%","2%","4%","0%","0%","0%","Spede Mark J","H"
"MUSC","3690","1","Symphony Orchestra","93%","0%","0%","0%","2%","0%","0%","5%","0%","0%","0%","0%","Levin Andrew R","H"
"MUSC","4150","1","Music Hist to 1750","86%","7%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Lapin Eric J",""
"NPL","3000","1","Nonprofit Leadership","62%","38%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mazer Christina",""
"NPL","3000","2","Nonprofit Leadership","33%","33%","14%","0%","5%","0%","0%","14%","0%","0%","0%","0%","Stevens Bonnie",""
"NPL","3000","3","Nonprofit Leadership","35%","48%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Stevens Bonnie",""
"NPL","3000","4","Nonprofit Leadership","90%","5%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Brookover Corey",""
"NPL","3000","5","Nonprofit Leadership","70%","22%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","George Lauren",""
"NPL","3000","6","Nonprofit Leadership","61%","30%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Brookover Corey",""
"NPL","3000","7","Nonprofit Leadership","62%","33%","0%","0%","0%","0%","0%","5%","0%","0%","0%","0%","George Lauren",""
"NPL","3000","8","Nonprofit Leadership","80%","8%","4%","0%","4%","0%","0%","4%","0%","0%","0%","0%","George Lauren",""
"NPL","3000","9","Nonprofit Leadership","82%","18%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","George Lauren",""
"NPL","3000","10","Nonprofit Leadership","64%","27%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mazer Christina",""
"NPL","3000","11","Nonprofit Leadership","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mazer Christina",""
"NPL","3000","12","Nonprofit Leadership","58%","29%","8%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Brookover Corey",""
"NPL","3000","13","Nonprofit Leadership","74%","22%","0%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Brookover Corey",""
"NPL","3010","1","NPL Stakeholders","46%","50%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Mazer Christina",""
"NPL","3020","1","NPL Fundraising","78%","14%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Phillips Joan Laura",""
"NPL","3030","1","NPL Personnel","91%","3%","0%","0%","0%","0%","0%","3%","3%","0%","0%","0%","Phillips Joan Laura",""
"NPL","3040","1","NPL Risk Management","58%","35%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Anderson Daniel",""
"NPL","3050","1","Strat Social Media for NP","85%","9%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Plake Randi",""
"NPL","3050","2","Strat Social Media for NP","80%","7%","7%","2%","4%","0%","0%","0%","0%","0%","0%","0%","Plake Randi",""
"NPL","4900","1","Non-Profit Lead Preceptor","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Brookover Corey",""
"NURS","3030","1","Nursing of Adults","24%","71%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Burgess Lena Marie",""
"NURS","3040","101","Pathophysiology","43%","43%","10%","3%","2%","0%","0%","0%","0%","0%","0%","0%","Murton Catherine",""
"NURS","3040","201","Pathophysiology","52%","38%","6%","3%","1%","0%","0%","0%","0%","0%","0%","0%","Garrison Amy Boggs",""
"NURS","3040","300","Pathophysiology","70%","30%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Garrison Amy Boggs",""
"NURS","3040","401","Pathophysiology","64%","32%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Garrison Amy Boggs",""
"NURS","3050","1","Psychosocial Nursing","90%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Busby Kevin Earle",""
"NURS","3100","1","Health Assessment","68%","30%","0%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Stewart Tiffany Leah",""
"NURS","3100","402","Health Assessment","77%","23%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Thrift Jason R",""
"NURS","3120","101","Foundations of Nursing","61%","36%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Bagwell Jennifer",""
"NURS","3120","211","Foundations of Nursing","48%","52%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Teramano Terri",""
"NURS","3120","212","Foundations of Nursing","28%","56%","16%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Teramano Terri",""
"NURS","3120","411","Foundations of Nursing","77%","23%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Teramano Terri",""
"NURS","3190","300","Health Assessment for RNs","69%","31%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Stewart Tiffany Leah",""
"NURS","3230","201","Gerontology Nursing","95%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Rahemi Zahra",""
"NURS","3300","1","Research in Nursing","90%","5%","3%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Parker Veronica G",""
"NURS","3330","1","Health Care Genetics","41%","51%","5%","2%","0%","0%","0%","0%","0%","0%","0%","0%","Ward Linda D",""
"NURS","3400","101","Pharmther Nursing","40%","43%","12%","3%","2%","0%","0%","0%","0%","0%","0%","0%","Murton Catherine",""
"NURS","3400","201","Pharmther Nursing","56%","33%","9%","2%","0%","0%","0%","0%","0%","0%","0%","0%","Seawright Jenna Lynn",""
"NURS","3400","401","Pharmther Nursing","77%","23%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Seawright Jenna Lynn",""
"NURS","4010","1","Mental Health Nurs","79%","21%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Garrard Lindsey",""
"NURS","4030","101","Complex Nursing of Adults","68%","32%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","ONeal Taylor Jean",""
"NURS","4030","201","Complex Nursing of Adults","82%","18%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","ONeal Taylor Jean",""
"NURS","4060","300","Issues in Professionalism","60%","40%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Timmons Shirley Mae",""
"NURS","4110","1","Nursing of Children","53%","47%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Fisher R Elizabeth",""
"NURS","4120","1","Nurs Women and Fam","58%","40%","2%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Shepherd Erin Nicole",""
"NURS","4250","300","Community Nursing","62%","31%","0%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Stewart Tiffany Leah",""
"NURS","8040","401","Dev Nurs Knowledge","93%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Pickett Kim Ann",""
"NURS","8050","400","Pharmaco Adv Nurs","65%","35%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Fasolino Tracy King",""
"NURS","8050","401","Pharmaco Adv Nurs","67%","25%","0%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Fasolino Tracy King",""
"NURS","8060","400","Advan Assessment for Nur","27%","68%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Rice Jennifer Geter",""
"NURS","8090","400","Pathophysiology","75%","25%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Lowe Tracy Brock",""
"NURS","8180","400","Develop Family in Primary","33%","50%","0%","0%","0%","0%","0%","17%","0%","0%","0%","0%","Miller Lisa B",""
"NURS","8190","400","Developing Family","38%","56%","0%","0%","0%","0%","0%","0%","6%","0%","0%","0%","Miller Lisa B",""
"NURS","8200","400","Child & Adol Nursing","63%","31%","0%","0%","0%","0%","0%","0%","6%","0%","0%","0%","Temples Heide S.",""
"NURS","8220","401","Gerontology Nursing","89%","0%","0%","0%","0%","0%","0%","0%","###","0%","0%","0%","Davis Nicole Joy",""
"NURS","8820","400","Primary Care Elders","75%","0%","0%","0%","0%","0%","0%","0%","###","0%","0%","0%","Trammell Kimberly",""
"NUTR","2030","1","Intro Princ of Human Nutri","75%","21%","3%","0%","0%","0%","0%","1%","0%","0%","0%","0%","Corbett Bridgit",""
"NUTR","2030","2","Intro Princ of Human Nutri","47%","42%","7%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Corbett Bridgit",""
"NUTR","2050","400","Nutrition for Nursing Prof","53%","45%","2%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Corbett Bridgit",""
"NUTR","2160","1","Evidence-Based Nutrition","76%","8%","8%","5%","1%","0%","0%","1%","0%","0%","0%","0%","Fraser Angela M",""
"NUTR","3020","1","Nutrition Assessment","80%","18%","0%","0%","0%","0%","0%","2%","0%","0%","0%","0%","Jesch Elliot D",""
"NUTR","4240","1","Medical Nutr Thera I","71%","29%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Haley-Zitlin Vivian J",""
"NUTR","4510","1","Human Nutrition & Metab","20%","30%","30%","5%","13%","0%","0%","3%","0%","0%","0%","0%","Jesch Elliot D",""
"PA","1010","1","Intro to Perf Arts","68%","26%","3%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Hartmann David J",""
"PA","3010","1","Princip of Arts Administrati","38%","46%","8%","8%","0%","0%","0%","0%","0%","0%","0%","0%","Goodstein Richard E",""
"PA","4010","1","Capstone Project","60%","30%","0%","0%","0%","0%","0%","0%","###","0%","0%","0%","Whisler Bruce Allen",""
"PADM","7020","400","Research Methods","79%","14%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Chrestman Ronald E",""
